id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes
3720,aphrodisias-sebasteion,Aphrodisias Sebasteion,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match"
3721,aphrodisias-major-structures,Aphrodisias Major Structures,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match"
3722,aphrodisias-museum,Aphrodisias Museum,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match"
3723,tomb-of-kings,Tomb of Kings,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7804333,35.2396471,nominatim,low,,"matched 'قبر السيدة العذراء مريم, יריחו, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'"
3724,nysa,Nysa,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.9031225,28.1456496,nominatim,low,,"matched 'Nysa, Kavaklı Yolu, Beşeylül, Kavaklı, Sultanhisar, Aydın, Ege Bölgesi, Türkiye'"
3725,maresha-marisa-beth-guvrin,Maresha - Marisa (Beth Guvrin),Israel,Shephelah / Central / Israel / Browse by Countries,31.613097,34.898297,wikidata,high,Q2608946,matched 'Eleutheropolis' (archaeological site in Palestine) — archaeological/historic class; country match
3726,beth-guvrin-elutheropolis,Beth Guvrin - Elutheropolis,Israel,Shephelah / Central / Israel / Browse by Countries,31.9522788,34.921944,nominatim,low,,"matched 'בן שמן, מועצה אזורית חבל מודיעין, נפת רמלה, מחוז המרכז, ישראל'"
3727,nebi-musa,Nebi Musa,Israel,Wilderness of Judah / Central / Israel / Browse by Countries,33.1128109,35.5565989,nominatim,low,,"matched 'נבי יושע, 899, מועצה אזורית מבואות החרמון, נפת צפת, מחוז הצפון, ישראל'"
3728,sepphoris-nile-festival-building-mosaics,Sepphoris Nile Festival Building Mosaics,Israel,Lower Galilee / North / Israel / Browse by Countries,32.753055555556,35.279166666667,wikidata,high,Q1132798,matched 'Sepphoris' (ancient city in Israel) — archaeological/historic class; country match
3729,sepphoris-lower-eastern-city,Sepphoris Lower Eastern City,Israel,Lower Galilee / North / Israel / Browse by Countries,32.753055555556,35.279166666667,wikidata,high,Q1132798,matched 'Sepphoris' (ancient city in Israel) — archaeological/historic class; country match
3730,hammat-tiberias,Hammat Tiberias,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,,,,none,,no match
3731,portus-the-harbor-of-rome,Portus - the Harbor of Rome,Italy,Italy / Browse by Countries,41.77916667,12.26666667,wikidata,high,Q2037271,matched 'Portus' (large artificial harbor of Ancient Rome) — archaeological/historic class; country match
3732,tomb-of-cicero-formia,Tomb of Cicero — Formia,Italy,Italy / Browse by Countries,41.251564,13.578763,wikidata,low,Q91092820,matched 'Tomb of Cicero' (so-called tomb of Cicero at Formia) — country match
3733,pompeii-house-of-julia-felix,Pompeii: House of Julia Felix,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match"
3734,pompeii-stabian-baths,Pompeii Stabian Baths,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match"
3735,pompeii-house-of-menander,Pompeii House of Menander,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match"
3736,pompeii-house-of-the-ephebe,Pompeii: House of the Ephebe,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match"
3737,antalya-museum-female-deities,Antalya Museum Female Deities,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match
3738,antalya-museum-male-deities,Antalya Museum Male Deities,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match
3739,louvre-statues,Louvre Statues,France,France / Browse by Countries,48.861111111111114,2.3358333333333334,wikidata,high,Q19675,"matched 'Louvre Museum' (art and archeology museum in Paris, France) — archaeological/historic class; country match"
3740,pisidian-antioch-temple-forum-theater,"Pisidian Antioch Temple, Forum, Theater",Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,38.306111111111,31.189166666667,wikidata,high,Q579468,"matched 'Antioch of Pisidia' (ancient city of Pisidia, in modern-day Turkey) — archaeological/historic class; country match"
3741,ephesus-church-of-mary,Ephesus Church of Mary,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match
3742,artifacts-objects,Artifacts Objects,Turkey,Ephesus Museum 4 Folders / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,,,,none,,no match
3746,niceaiznik,Nicea/Iznik,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,40.428888888889,29.719444444444,wikidata,medium,Q217125,"matched 'İznik' (district and town in the Province of Bursa, Turkey) — place class; country match"
3747,capernaumgreek-orthodox,Capernaum—Greek Orthodox,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.881111111111,35.575,wikidata,high,Q59174,"matched 'Capernaum' (village at Lake Tiberias in the north of historical Judea, associated with Jesus) — archaeological/historic class; country match"
3748,sagalassos-artifactsburdur,Sagalassos Artifacts/Burdur,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.67805556,30.51944444,wikidata,high,Q279191,matched 'Sagalassos' (ancient city of Pisidia in modern-day Turkey; tentative UNESCO World Heritage Site) — archaeological/historic class; country match
3749,sagalassos-lower-city,Sagalassos Lower City,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.67805556,30.51944444,wikidata,high,Q279191,matched 'Sagalassos' (ancient city of Pisidia in modern-day Turkey; tentative UNESCO World Heritage Site) — archaeological/historic class; country match
3750,bet-alpha-synagogue,Bet Alpha Synagogue,Israel,Harod Valley / North / Israel / Browse by Countries,31.2553377,34.7920936,nominatim,low,,"matched 'שכונה ב, באר שבע, נפת באר שבע, מחוז הדרום, ישראל'"
3751,magnesia-ad-maeandrum,Magnesia ad Maeandrum,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.852692,27.527104,wikidata,high,Q1432674,"matched 'Magnesia on the Maeander' (ancient city of Ionia, in modern-day Turkey) — archaeological/historic class; country match"
3752,istanbul-airport-museum,Istanbul Airport Museum,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.01,28.960277777778,wikidata,high,Q406,matched 'Istanbul' (largest city in Turkey) — archaeological/historic class; country match
3753,laodicea-north-agora,Laodicea North Agora,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.835833333333,29.1075,wikidata,high,Q849709,matched 'Laodicea on the Lycus' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
3754,vienne-vienna,Vienne — Vienna,France,France / Browse by Countries,45.525555555556,4.8747222222222,wikidata,low,Q26849,"matched 'Vienne' (commune in Isère, France) — country match"
3755,caesarea-byzantine-buildings,Caesarea Byzantine Buildings,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,32.5,34.9,wikidata,medium,Q1615560,matched 'Caesarea' (modern day town in Israel) — place class; country match
3756,appian-way-2,Appian Way 2,Italy,Italy / Browse by Countries,45.738333333333,8.9797222222222,wikidata,low,Q244042,matched 'Appiano Gentile' (Italian comune) — country match
3758,mausoleum-of-augustus,Mausoleum of Augustus,Italy,Rome 13 Folders / Italy / Browse by Countries,41.90611,12.47639,wikidata,high,Q770847,"matched 'Mausoleum of Augustus' (building in Campo Marzio, Italy) — archaeological/historic class; country match"
3759,deities,Deities,Greece,National Archaeological Museum (3 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,,,,none,,no match
3760,vatican-museum-statues,Vatican Museum: Statues,Italy,Rome 13 Folders / Italy / Browse by Countries,41.9030508,12.4640006,nominatim,low,,"matched 'Radio Vaticana, Borgo Sant'Angelo, Borgo, Municipio Roma I, Roma, Roma Capitale, Lazio, 00193, Italia'"
3761,beth-shan-the-tel,Beth Shan the Tel,Israel,Jordan Valley / Central / Israel / Browse by Countries,31.9522788,34.921944,nominatim,low,,"matched 'בן שמן, מועצה אזורית חבל מודיעין, נפת רמלה, מחוז המרכז, ישראל'"
3762,banias-roman-city,Banias Roman City,Israel,Huleh Valley / North / Israel / Browse by Countries,33.2484,35.6945,wikidata,medium,Q1410413,matched 'Banyas' (river) — place class; country match
3763,herodium-theater-staircase,Herodium Theater & Staircase,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,,,,none,,no match
3764,petra-qasr-al-bint,Petra Qasr al-Bint,Jordan,South/Edom 2 Folders / Jordan / Browse by Countries,30.3258363,35.4745669,nominatim,low,,"matched 'البتراء, Petra Sub-District, لواء البتراء, معان, 71810, الأردن'"
3765,jarash-gates-streets-plazas,"Jarash Gates, Streets, Plazas",Jordan,Gerasa/Jarash / North / Jordan / Browse by Countries,32.272280555556,35.891397222222,wikidata,medium,Q31565,matched 'Jerash' (city in Jordan) — place class; country match
3766,hierapolis-plutonium,Hierapolis Plutonium,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
3767,general-finds-archaeology-museum-istanbul,General Finds Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match
3768,murals-archaeology-museum-istanbul,Murals Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match
3769,reliefs-archaeology-museum-istanbul,Reliefs Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,38.19875,35.78111111,wikidata,low,Q1363691,matched 'Reliefs of Taşçı' (Rock reliefs dated to the Hittite Imperial Age and located within the borders of Kayseri Province today) — country match
3772,adana,Adana,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.9863599,35.3252861,wikidata,medium,Q38545,"matched 'Adana' (central district and city in Adana Province, Turkey) — place class; country match"
3773,laodicea-christian-structures,Laodicea Christian Structures,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.835833333333,29.1075,wikidata,high,Q849709,matched 'Laodicea on the Lycus' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
3774,city-of-istanbul,City of Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match
3775,zeugma-mosaic-museum-gaziantep,Zeugma Mosaic Museum (Gaziantep),Turkey,Eastern Turkey / Turkey / Browse by Countries,37.05861111,37.86583333,wikidata,high,Q196987,"matched 'Zeugma' (ancient city of Commagene, in modern-day Turkey) — archaeological/historic class; country match"
3777,hattusha-hattusas,Hattusha Hattusas,Turkey,North Central Turkey / Central Turkey / Turkey / Browse by Countries,40.019722222222,34.615277777778,wikidata,high,Q181007,matched 'Hattusa' (capital of Hittite empire) — archaeological/historic class; country match
3778,antiochhatay-earthquake,Antioch/Hatay Earthquake,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.20472222222222,36.181666666666665,wikidata,high,Q200441,matched 'Antioch' (ancient Greek city in southern Turkey) — archaeological/historic class; country match
3779,antioch-museum-hotel,Antioch Museum Hotel,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.20472222222222,36.181666666666665,wikidata,high,Q200441,matched 'Antioch' (ancient Greek city in southern Turkey) — archaeological/historic class; country match
3780,carchemish,Carchemish,Turkey,Eastern Turkey / Turkey / Browse by Countries,36.829722222222,38.015,wikidata,high,Q283680,matched 'Carchemish' (ancient city in Turkey / Syria) — archaeological/historic class; country match
3781,museum-of-anatolian-civilization,Museum of Anatolian Civilization,Turkey,Ankara (4 Folders) / North Central Turkey / Central Turkey / Turkey / Browse by Countries,39.938333,32.861944,wikidata,low,Q754322,"matched 'Museum of Anatolian Civilizations' (museum in Ankara, Turkey) — country match"
3782,artifacts-from-carchemish,Artifacts from Carchemish,Turkey,Ankara (4 Folders) / North Central Turkey / Central Turkey / Turkey / Browse by Countries,,,,none,,no match
3783,roman-thermal-bath-at-sarikaya,Roman Thermal Bath at Sarikaya,Turkey,North Central Turkey / Central Turkey / Turkey / Browse by Countries,36.8097955,29.5498105,nominatim,low,,"matched 'Graeco-Roman theater, Korkuteli - Seydikemer Yolu, Kınık, Seydikemer, Muğla, Ege Bölgesi, Türkiye'"
3784,antioch-temple-plus,Antioch Temple Plus,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.20472222222222,36.181666666666665,wikidata,high,Q200441,matched 'Antioch' (ancient Greek city in southern Turkey) — archaeological/historic class; country match
3785,yesemek,Yesemek,Turkey,Eastern Turkey / Turkey / Browse by Countries,36.90444444,36.74583333,wikidata,high,Q26959195,matched 'Yesemek Quarry and Sculpture Workshop' (Turkish archaeological site) — archaeological/historic class; country match
3786,metal-statues-and-objects,Metal Statues and Objects,Greece,National Archaeological Museum (3 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,38.0012605,23.7337919,nominatim,low,,"matched 'Metal, 160, Πατησίων, Πλατεία Αμερικής, Κυψέλη, 6η Κοινότητα Αθηνών, Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικ'"
3787,hagia-sophia-mosaics,Hagia Sophia Mosaics,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.00833333333333,28.98,wikidata,high,Q12506,"matched 'Hagia Sophia' (mosque, museum, and former church in Istanbul, Turkey) — archaeological/historic class; country match"
3789,antalya-museum-people,Antalya Museum People,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match
3790,olympusolympos,Olympus/Olympos,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,18.65,226.2,wikidata,low,Q520,matched 'Olympus Mons' (tallest volcano on Mars) — no reason
3791,andriace-andriake-2,Andriace (Andriake) 2,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,,,,none,,no match
3793,laodicea-south,Laodicea South,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.835833333333,29.1075,wikidata,high,Q849709,matched 'Laodicea on the Lycus' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match
