news_ID,news_Title,news_Text,news_DateAdded,news_Active,news_Gallery,news_YouTubeId
124,IFOP Image Links,"<p>IFOP201403|Exploring the harbor at Alexandria Troas from which Paul set sail for Europe.|page.asp?page_ID=50</p>

<p><br />
IFOP201304|Checking out the Temple of Apollo at Didyma.|page.asp?page_ID=50<br />
IFOP201626|Corinth: Studying the Erastus Inscription (Acts 19:22; Rom 16:23; 2 Tim 4:20). You are welcome to join our adult &quot;Study Tour&quot; to Turkey and Greece&mdash;May 2018 that visits ALL of the seven churches of Revelation plus much more.|page.asp?page_ID=50<br />
IFOP201401|In the Footsteps of Paul Tour Group on the Acropolis in Athens &mdash; Click on Image for Information|http://holylandphotos.org/page.asp?page_ID=50<br />
IFOP201404|For a few details on our adult &quot;Study Tour&quot; to Turkey and Greece&mdash;May 2016|page.asp?page_ID=50<br />
IFOP201310|&quot;In the Footsteps of Paul Tour Group&quot; at the Monastery of Varlaam in Meteora &mdash; Click on Image for Information|http://holylandphotos.org/page.asp?page_ID=50<br />
IFOP201605|This traveler was &quot;healed&quot; at the Asclepion at Pergamum!|page.asp?page_ID=50<br />
IFOP201301|Pergamum: You are welcome to join our adult &quot;Study Tour&quot; to Turkey and Greece&mdash;May 2018 that visits ALL of the seven churches of Revelation plus much more.&nbsp; PS - this is the only time we all wore the same shirts ;-)|page.asp?page_ID=50</p>
",7/11/2017 11:46:00AM,False,"IFOP201403|Exploring the harbor at Alexandria Troas from which Paul set sail for Europe.|page.asp?page_ID=50
IFOP201304|Checking out the Temple of Apollo at Didyma.|page.asp?page_ID=50
IFOP201626|Corinth: Studying the Erastus Inscription (Acts 19:22; Rom 16:23; 2 Tim 4:20). You are welcome to join our adult ""Study Tour"" to Turkey and Greece—May 2018 that visits ALL of the seven churches of Revelation plus much more.|page.asp?page_ID=50
IFOP201401|In the Footsteps of Paul Tour Group on the Acropolis in Athens — Click on Image for Information|http://holylandphotos.org/page.asp?page_ID=50
IFOP201404|For a few details on our adult ""Study Tour"" to Turkey and Greece—May 2019|page.asp?page_ID=50
IFOP201310|""In the Footsteps of Paul Tour Group"" at the Monastery of Varlaam in Meteora — Click on Image for Information|http://holylandphotos.org/page.asp?page_ID=50
IFOP201605|This traveler was ""healed"" at the Asclepion at Pergamum!|page.asp?page_ID=50
IFOP201301|Pergamum: You are invited to join our adult ""Study Tour"" to Turkey and Greece—May/June 2020 that visits ALL of the seven churches of Revelation plus much more.  PS - this is the only time we all wore the same shirts ;-)|page.asp?page_ID=50",
125,"Handcrafted Tour to Israel — April 29–May 11, 2018","<p>Greetings!&nbsp;&nbsp;&nbsp; In response to those who have asked us to put together a &quot;not for credit&quot; study tour Mary and I will be offering a 13-day experience of Israel&mdash;from &quot;Dan to Beersheba!&quot;&nbsp;</p>

<p>For this special tour, I have handcrafted an itinerary based upon my experience of leading/guiding/teaching over 100 groups in Israel.&nbsp; The tour is structured to include as many important biblical sites as possible as we study the Bible in the Land of the Bible.&nbsp; I will be giving mini-lectures along the way both on the bus and at the sites. I have spent 16 years of my adult life living in, and guiding, academic groups in Israel, Jordan, Greece, and Turkey (including living, teaching, and guiding in Jerusalem for 7 years).</p>

<p><strong>Tour Dates</strong>:&nbsp; April 29&ndash;May 11, 2018.</p>

<p><strong><big><span class=""marker"">For an Itinerary and additional information contact us soon (<a href=""mailto:footstepstours@comcast.net?subject=Israel%20Tour%202018w"">footstepstours@comcast.net</a>).</span></big></strong></p>

<p>We hope that you will be able to join us!&nbsp; Carl and Mary Rasmussen</p>
",7/28/2017 9:33:00PM,False,"INSGVS39|Setting out for a boat ride on the Sea of Galilee|page.asp?page_ID=56
IsraelTs01|Studying the Magdala Stone with Arfan Najar—the excavator of Magdala|page.asp?page_ID=56
IsraelTs03|Watching a scribe work at the Synagogue in Katzrin|page.asp?page_ID=56
IsraelTs17|Carl and Mary Rasmussen on Mount of Olives",
127,Paul on Malta — Ancient Anchor Stocks — Malta Maritime Museum,"<p>The Apostle Paul was shipwrecked on the Island of Malta (Acts 28:1) and stayed there for three months (28:11).&nbsp; I have posted a number of pictures of artifacts found in the Malta Maritime Museum.&nbsp; Of particular interest are the anchor stocks.</p>
",8/30/2017 1:04:00PM,False,"MLVLMU03|A collection of ancient anchor stocks.
MLVLMU02|Largest ever ancient anchor stock discovered. Checkout my Blog!|http://wp.me/p16e8A-2yz
MLVLMU01|Entrance to the Malta Maritime Museum.
IFOP201626|Corinth: Studying the Erastus Inscription (Acts 19:22; Rom 16:23; 2 Tim 4:20). You are welcome to join our adult ""Study Tour"" to Turkey and Greece—May 2019 that visits ALL of the seven churches of Revelation plus much more.|page.asp?page_ID=50",
128,Roman Villa on Malta — Home of Publius (Acts 28:7-8)?,"<p>The site of San Pawl Milqi is the largest Roman Villa found on Malta.&nbsp; It is close to several of the bays where Paul&#39;s ship was wrecked.&nbsp; Could this be the Villa of Publus&mdash;the Roman official that hosted Paul (Acts 28:7&ndash;8)?</p>
",10/23/2017 11:48:00AM,False,"MLGNSPM02|Excavations of the Villa.
MLGNSPM03|Interior of Church built over the Villa.
MLGNSPM04|Basement Excavations.
MLVLMU03|A collection of ancient anchor stocks.
IFOP201403|Exploring the harbor at Alexandria Troas from which Paul set sail for Europe.  You are invited to join us in May/June, 2020.|page.asp?page_ID=50",
131,Valletta — the Capital of Malta — Paul set sail to Rome from Here,"<p>We have posted a number of images of Valletta, the capital of Malta.&nbsp; It is probable that Paul set out from here, after a three month stay on Malta, for Rome (Acts 28:11).</p>
",11/3/2017 11:40:00AM,False,"MLVALLHA03|The Old city of Valletta.
MLBAYS56|The Harbors of Valletta from which Paul set sail to Rome!
MLVALLHA04|Part of the Grand Harbor of Valletta.
MLVALLHA01|Aerial of the Grand Harbor of Valletta.
IFOP201304|Checking out the Temple of Apollo at Didyma. You are invited to join our May 2019 In the Footsteps of Paul tour to Turkey and Greece.|page.asp?page_ID=50",
132,Burial Place of Apostle Paul in Rome?,"<p>San Paolo fuori le Mura (<strong>Saint Paul Outside the Walls</strong>) is located south of Rome outside the ancient walls along the via Ostiense.&nbsp; It is one of the four great papal basilicas of Rome and thus has &quot;extraterritorial&quot; privileges.&nbsp; According to tradition Paul was buried in a vineyard on which this basilica is built.&nbsp; A shrine long existed here and the first church was begun in A.D. 384.</p>
",11/14/2017 10:59:00PM,False,"YRMSPOW02|Exterior of the Basilica of Saint Paul Outside the Walls.
YRMSPOW04|Central Nave of the Basilica of Saint Paul Outside the Walls.
YRMSPOW08|The Grotto (Confessio) of the Basilica of Saint Paul Outside the Walls.
YRMSPOW12|Chapel of the Blessed Sacrament in the Basilica of Saint Paul Outside the Walls.
IFOP201403|Exploring the harbor at Alexandria Troas from which Paul set sail for Europe.|page.asp?page_ID=50",
133,Selected Images of Ephesus,,4/18/2018 11:57:00PM,False,"TWCSEP07|The agora where Demetrius and the silversmiths and Paul had their shops.
TWCSEP09|The gate of Mazaeus and Mithridates—two wealthy freedmen.
TWCEPUC04|The interior of the Odeum (council hall) of Ephesus.
TWCEPMC08|The main street of Ephesus—Curetes Street and Library.
IFOP201404|A short hike to visit an ancient quarry.  For information on our adult ""Study Tour"" to Turkey and Greece—October 2021|page.asp?page_ID=50",
136,The Blue Mosque in Istanbul,"<p>The Sultan Ahmet Camii, also known as the &ldquo;Blue Mosque,&rdquo; is located southwest of the <a href=""go.asp?s=204"" target=""_blank"">Hagia Sophia</a>.&nbsp; It was built on the grounds of the old Byzantine Palace to the east of the Hippodrome by Sultan Ahmet I.&nbsp; It was completed in 1616 and is one of the main mosques (Turkish = &ldquo;Camii&rdquo;) of Istanbul.</p>
",6/26/2018 3:43:00PM,False,"TWMRISBM01|Exterior.
TWMRISBM23|Interior.
TWMRISBM02|Exterior with the Bosporus in the background.
TWMRISBM06|Courtyard with fountain.
IFOP201403|Exploring the harbor at Alexandria Troas from which Paul set sail for Europe.  You are invited to join us in May/June 2021.|page.asp?page_ID=50",
137,Uploading of Images Fixed,"<p>Due to an &quot;update&quot; by our web hosting service, the uploading of images over the next few days may take a tad bit longer.&nbsp; We appreciate your patience as the transition is being made.</p>
",6/28/2018 3:22:00PM,False,,
138,Recent Image UpGrades,,7/12/2018 9:01:00PM,False,INLGNZEA06|Nazareth: the spring in the Greek Orthodox Church of the Annunciation.,
139,You are invited to join our April/May 2022 Tour — Following Paul from Shipwreck on Malta to Martyrdom in Rome,"<p>For a brochure contact me at (<a href=""mailto:2footstepstours@gmail.com?subject=April%2FMay%20%E2%80%94%20Tour%20to%20Malta%2C%20Sicily%2C%20Italy%20%E2%80%94%20HLP"">2footstepstours@gmail.com</a>).</p>

<p>Mary and I are excited to offer for the very second time an exciting, handcrafted adult &quot;study&quot; trip entitled <em>Following Paul from Shipwreck on Malta to Martyrdom in&nbsp; Rome</em>.&nbsp; We begin our tour on Malta where the Maltese diver Mark Gatt will guide our exploration (on land and sea) of the bays where the shipwreck of Paul may have occurred as well as the Island of Malta.&nbsp; Then, just as Paul left <strong>Malta</strong>, we will ferry to <strong>Syracuse</strong> on Sicily.&nbsp; In Italy, we will visit the well&ndash;preserved remains of the Roman town of <strong>Pompeii</strong> that was destroyed by the eruption of the volcano Vesuvius in AD 79.&nbsp; It has a lot to teach us about life in New Testament times!</p>

<p>After exploring <strong>Puteoli</strong> where Paul landed (Acts 28:13), we will follow the via Appia to <strong>Rome</strong>.&nbsp; Our cohost, Dr. Thompson is a leading expert on the via Appia and he will share the results of his research.&nbsp; We will spend four days exploring the wonderful archaeological and traditional sites of Rome&mdash;the city where Paul and Peter were martyred.</p>

<p>Dr. Thompson and I will be giving mini-lectures along the way both on the bus and on the sites, drawing from our studies and from the numerous times we have visited the area.&nbsp; We will relate what we are seeing to the New Testament and the Early Christian Church.&nbsp; Thus, this is not a mere tour, but a hands-on experience as we study the New Testament and its Greco Roman background together!</p>

<p>We hope you will join us!&nbsp; Contact us soon if you are interested (<a href=""mailto:2footstepstours@gmail.com?subject=April%2FMay%2C%202022%20%E2%80%94%20Tour%20to%20Malta%2C%20Sicily%2C%20Italy%20%E2%80%94%20HLP"">2footstepstours@gmail.com</a>).</p>
",9/30/2018 8:01:00PM,False,"MaltaIta05|Boarding a luzzu to travel out to the spot where Paul's ship anchored before the wreck.|/page.asp?page_ID=57
MLVALLHA01|Aerial of the Grand Harbor of Valletta, Malta.  From which Paul set sail to Rome.
ITPOGN02|Gardens of Pompeii and the Volcano Vesuvius.
YRMFOR01|The Roman Forum East.
YRMAT08|The Arches of Constantine and Titus.
ITPOFO9|Let's explore Pompeii together!|/page.asp?page_ID=57
MLVLMU03|A collection of ancient anchor stocks in the Maritime Museum on Malta.  Is one of them from Paul's shipwreck?
",
141,Image UpGrades and Additions,"<p>The above are recent image Additions and UpGrades.</p>
",11/7/2018 9:45:00PM,False,"TWCSEA02|Ephesus — the Beautiful Artemis.  One of three statues.  Her temple was one of the Seven Wonders of the World.
TWCEPMC18|Ephesus — the main street of the city.
TWCEPMC06|Ephesus — the Temple of Emperor Hadrian.
TWCSMUIC01|Ephesus — Emperor Domitian — the one who exiled John to Patmos.
MWBMAIOT01|The Cyrus Cylinder.  The Persian Ruler who allowed the Jews to return to Judean (Ezra 1:2-4).
IFOP201302|Philippi — where Lydia was converted.  Our May/June 2020 tour to Turkey and Greece will visit this place|/page.asp?page_ID=50
",
142,"Puteoli, Italy — Paul Spent 7 Days Here on His Way to Rome","<p>Puteoli is where Paul landed and where he spent a week there with &quot;brothers&quot; before beginning his land journey to Rome (Acts 28:13&ndash;14).&nbsp; The modern name of the place in Italy (near Pompeii) is Pozzuoli.&nbsp; It is located west of Naples.</p>
",1/14/2019 11:51:00PM,False,"ITNAPUCT09|The Harbor at Puteoli.
ITNAPUCT03|The Market place at Puteoli.  Often underwater due to seismic activity.
ITNAPUCT13|Remnants of a Roman Temple dedicated to Emperor Augustus (r. 27 B.C.–A.D. 17).
ITNAPUCT10|Still buried underground Roman Buildings from the time of Paul at Puteoli.
ITNAPUCT05|Let's explore the Market Place at Puteoli together in April/May 2022!  Click on Photo for Information|/page.asp?page_ID=57",
143,Inscriptions Relating to the Old Testament (Hebrew Bible),"<p>Here are some of the images that are related to the Old Testament (aka Hebrew Bible).</p>
",1/26/2019 11:58:00PM,False,"IJJGCTMU04|Cyrus Cylinder describing tolerance towards conquered peoples (2 Chron 36:23; Ezra 1:2–4; 7:1–5)
Atlas152|Shishak — an Egyptian King that invaded Israel in 925 B.C. (1 Kings 14:25–32; 2 Chr 12:1–11)
TWMRISAM05|Siloam Inscription (Hebrew) from the Southern End of Hezekiah's Tunnel (cf. 2 Kings 20:20; 2 Chron 32:20)
IJOTIT10|Royal Steward's Inscription from a Tomb in the Silwan Village in Jerusalem — Tomb of Shebna? (Isaiah 22:15–17)
JNIEACA06|Tobiah inscription in Jordan — (Nehemiah 2, 4, 6 . . .)?

",
145,April 8 — Holocaust Memorial Day,"<p>In Jerusalem, Yad Vashem is a multifaceted complex in Jerusalem to honor the memory of the Jews who died in the Nazi Holocaust.</p>
",1/27/2019 7:36:00PM,False,"IMG_4997|A boxcar that carried Jews to the death camps.
IMG_5000|Memorial to Jewish Soldiers and Partisans.
IMG_5016|Entrance to the “Children’s Memorial” at Yad VaShem.  This memorial is dedicated to the memory of those children who were killed by the Nazis.
ICJRMDYD33|Tree of Humanity.
IMG_5013|The pillar commemorates the chimneys of the crematoria while the grey blocks of concrete that lead up to it symbolize the destruction caused by the Nazis.
",
148, Rome: Place of Martyrdom of Peter and Paul,"<p>Here are some selected images of Ancient Rome.</p>
",3/28/2019 11:25:00AM,False,"ITRMPHST14|Rome, Palatine Hill: view of Colosseum from one of the Palaces.
ITRMROFO14|Rome: Market of Trajan.
ITRMPHST03|Rome, Palatine Hill: The ""Stadium/Garden.""
ITRMROFO17|Rome: Column of Trajan.
ITRMPHST05|Rome, Palatine Hill: One of the Palace Gardens.
MaltaIta01|Our group at the Forum of Pompeii. You are invited to join our special trip following Paul from Shipwreck on Malta to his Martyrdom in Rome—April 27–May 10, 2022.|page.asp?page_ID=57",
149,Holy Week Images,"<p>The following &ldquo;sites&rdquo; are related to the Last Week of Jesus&rsquo; earthly ministry and his crucifixion and resurrection.</p>

<p>Don&rsquo;t miss what WAS <strong>the best-preserved</strong> &ldquo;<a href=""go.asp?img=ICSHMD20"" target=""_blank"">Rolling Stone Tomb</a>&rdquo; in Israel &mdash; until it was destroyed.</p>

<p><a href=""/go.asp?img=IJNTGT02"" target=""_blank"">Gordon&rsquo;s Calvary</a> and <a href=""/go.asp?s=46"" target=""_blank"">Garden Tomb</a> &mdash; alternative (Protestant) site of crucifixion and burial/resurrection of Jesus.</p>

<p><a href=""/go.asp?s=321"" target=""_blank"">Church of the Holy Sepulcher</a> &mdash; probable site of crucifixion and burial/resurrection of Jesus.</p>

<p><a href=""go.asp?s=42"" target=""_blank"">Gethsemane</a>/Church of All Nations &mdash; site of Jesus praying and his arrest.&nbsp; There is a lesser-known alternative site of Gethsemane located on the grounds of <a href=""go.asp?img=IJNTMLMM01"" target=""_blank"">Mary Magdalene Church</a>.</p>

<p><a href=""/go.asp?s=451"" target=""_blank"">Mount of Olives</a> &mdash; site of <strong>Palm Sunday</strong> entrance into Jerusalem and Jesus&rsquo; &ldquo;Olivet Discourse.&rdquo;</p>

<p><a href=""/go.asp?s=114"" target=""_blank"">Via Dolorosa</a> &mdash; sacred pilgrim route in Jerusalem.</p>

<p><a href=""go.asp?s=473"" target=""_blank"">Saint Peter in Gallicantu</a> &mdash; a traditional site for the House of Caiaphas (9x in NT).&nbsp; Ossuary (bone box) of Joseph <a href=""go.asp?img=IJIM11"" target=""_blank"">son of Caiaphas</a>.</p>

<hr />
<p><strong>Sunday Service Hint</strong><br />
If you use PowerPoint Presentations during your worship services you are welcome to download and use our images.<br />
Click on &ldquo;Max Size Available&rdquo; for PowerPoint size images.</p>
",4/7/2019 4:44:00PM,False,"DLPLTRCT01|A crown of Thorns (John 19:2).
IJNTGTGT01|The Garden Tomb in Jerusalem.
IJNTGT02|Gordon's Calvary.
IJNTHSCL33|Calvary: Greek Orthodox in the Church of the Holy Sepulcher.
IJNTGT04|Face of the Skull.
IJNTHSTM01|Entrance to Tomb of Jesus—Church of the Holy Sepulcher.
IJNTHS87|Burial Bench in Tomb of Jesus—Church of the Holy Sepulcher.
IJNTHSTM01|Holy Sepulcher from above.
ICSHMD20|Rolling Stone Tomb at Khirbet Midras.
",
150,Garden of Gethsemane?,"<p>After the &quot;Last Supper&quot; Jesus retired to this garden to pray with his disciples (Matt 26:30-56; Mark 14:26-52; Luke 22:39-53; John 18:1-12). It was here that the disciples slept while Jesus prayed and where ultimately he was captured and led away to be tried.</p>
",4/11/2019 9:49:00PM,False,"IJNTGE05|Gethsemane — traditional site.
IJNTGE02|Church of All Nations.
IJNTMLMM06|Russian Orthodox Church of Saint Mary Magdalene.
IJNTMLMM01|Cave of Gethsemane?  On grounds of Church of Saint Mary Magdalene.
IJNTMOCG01|Entrance Corridor to Another Cave of Gethsemane.
IJNTMOCG03|Another Cave of Gethsemane.",
152,Temporary Status,"<p>As of 15:00 CDT (May 1) &mdash; our image server is experiencing problems and images are not currently available.&nbsp; We hope this problem will be resolved soon.</p>
",6/9/2019 3:18:00PM,False,,
153,New Video Series —On Sale — 55% off.,"<p><img alt="""" src=""/userfiles/images/EncounteringHL.jpg"" style=""float:left; height:300px; margin-left:10px; margin-right:10px; width:211px"" />I am pleased to announce that Zondervan has recently released a 13 Lesson Video series that we filmed in the Holy Land.</p>

<p>A <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"" target=""_blank""><em>Trailer</em></a> for the series can be found <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"" target=""_blank"">Here</a>.</p>

<p>The <a href=""https://zondervanacademic.com/products/encountering-the-holy-land"" target=""_blank"">sale begins on Monday, November 4</a> and ends on Monday, November 11.</p>
",9/11/2019 8:06:00PM,False,,
154,Video: Introduction to the Ancient Middle East,"<p>I am pleased to announce that Zondervan has recently released a 13 Lesson Video series that we filmed in the Holy Land.&nbsp; This is an 18 minute Introduction to the ancient Middle East.</p>

<p>A <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"" target=""_blank""><em>Trailer</em></a> for the series can be found <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"" target=""_blank"">Here</a>.&nbsp; This video is part of their &quot;<a href=""https://masterlectures.zondervanacademic.com/"" target=""_blank"">MasterLectures</a>&quot; and is available streaming there and also as a <a href=""https://www.amazon.com/Encountering-Holy-Land-Introduction-Geography/dp/031010176X/ref=sr_1_1?crid=16RBLNMFB5R5K&amp;keywords=encountering+the+holy+land+dvd&amp;qid=1568298976&amp;s=gateway&amp;sprefix=encountering+the+holy%2Caps%2C170&amp;sr=8-1"" target=""_blank"">DVD set on amazon.com</a>.</p>

<p>For an announcement on Todd Bolen&#39;s blog, <a href=""http://blog.bibleplaces.com/2019/09/new-resource-encountering-holy-land.html"" target=""_blank"">Click Here</a>.</p>
",9/12/2019 10:19:00PM,False,,eXC2VOKsXPc
155,Video: A Brief Introduction to Biblcal Jerusalem,"<p>I am pleased to announce that Zondervan has released a 13 Lesson Video series that we filmed in the Holy Land.&nbsp; This is a 6-minute Introduction to Biblical Jerusalem.</p>

<p>A <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer""><em>Trailer</em></a> for the series can be found <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"">Here</a>.&nbsp; This video is part of their &quot;<a href=""https://masterlectures.zondervanacademic.com/"">MasterLectures</a>&quot; and is available streaming there and also as a <a href=""https://www.amazon.com/Encountering-Holy-Land-Introduction-Geography/dp/031010176X/ref=sr_1_1?crid=16RBLNMFB5R5K&amp;keywords=encountering+the+holy+land+dvd&amp;qid=1568298976&amp;s=gateway&amp;sprefix=encountering+the+holy%2Caps%2C170&amp;sr=8-1"">DVD set on amazon.com</a>.</p>

<p>For an announcement on Todd Bolen&#39;s blog, <a href=""http://blog.bibleplaces.com/2019/09/new-resource-encountering-holy-land.html"">Click Here</a>.</p>
",9/12/2019 10:21:00PM,False,,V4pEmQZOy8g
156,The Synagogue of the Macabees?  Hanukkah is coming!,"<p>This may be the earliest synagogue found in Israel!</p>
",12/19/2019 11:12:00PM,False,"IHEMOSY01|The synagogue near Modiin—the ""home"" of the Maccabees.
IHEMOSY02|Click on image to see my Blog article!|https://wp.me/p16e8A-6cg",
157,Recent Additions and UpGrades to Holy Land Photos 3,,1/21/2020 12:48:00PM,False,"INLGJVM20|Mount Tabor of Deborah and Barak (Judges 4).
TWMRISBO11|Leander Island on the Bosphorous (Istanbul).
TWMRISBO12|The Hagia Sophia in Istanbul.
TWMRISBO25|Ortaöy Mosque on the Bosphorus.
ICBTNAMO20|Beautiful Carved Beams in the Church of the Nativity in Bethlehem.
ICSPCMPT33|The new museum at Caesarea Maritima.",
158,Recent Additions and UpGrades to Holy Land Photos 5,,1/21/2020 5:33:00PM,False,"TMRISYK01|A reconstructed ninth-century ship found in Yenikapi, Istanbul.
TMRISYK02|Cargo from a ninth-century ship found in Yenikapi, Istanbul.
TWMRISHP03|Serpentine Column (Hippodrome, Istanbul).
TWMRISHP04|Obelisk North Base
TWMRISHP06|Raising an Obelisk",
161,An 18 Minute Introduction to the Land of Israel,"<p>I am pleased to announce that Zondervan has released a 13 Lesson Video series that we filmed in the Holy Land.&nbsp; This is an 18-minute Introduction to the ancient Middle East.</p>

<p>A <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"" target=""_blank""><em>Trailer</em></a> for the series can be found <a href=""https://masterlectures.zondervanacademic.com/encountering-the-holy-land/videos/encountering-the-holy-land-trailer"" target=""_blank"">Here</a>.&nbsp; This video is part of their &quot;<a href=""https://masterlectures.zondervanacademic.com/"" target=""_blank"">MasterLectures</a>&quot; and is available streaming there and also as a <a href=""https://www.amazon.com/Encountering-Holy-Land-Introduction-Geography/dp/031010176X/ref=sr_1_1?crid=16RBLNMFB5R5K&amp;keywords=encountering+the+holy+land+dvd&amp;qid=1568298976&amp;s=gateway&amp;sprefix=encountering+the+holy%2Caps%2C170&amp;sr=8-1"" target=""_blank"">DVD set on amazon.com</a>.</p>

<p>For an announcement on Todd Bolen&#39;s blog, <a href=""http://blog.bibleplaces.com/2019/09/new-resource-encountering-holy-land.html"" target=""_blank"">Click Here</a>.</p>
",2/8/2020 3:31:00PM,False,,eXC2VOKsXPc
162,Patara and Didyma,"<p>The apostle Paul, and Luke (note the &ldquo;we&rdquo;), passed through the port of Patara as they were heading towards Jerusalem at the end of Paul&rsquo;s Third Missionary Journey.&nbsp;</p>

<blockquote>
<p>Acts 21:1&ndash;2&nbsp; &ldquo;After we had torn ourselves away from them [from the Ephesian elders at <a href=""http://holylandphotos.org/go.asp?s=115"" target=""_blank"">Miletus</a>, we put out to sea and sailed straight to Cos.&nbsp; The next day we went to Rhodes and from there to <a href=""go.asp?s=189"" target=""_blank""><em><strong>Patara</strong></em></a>.&nbsp; We found a ship crossing over to Phoenicia, went on board and set sail.&rdquo;</p>
</blockquote>

<p>&nbsp;</p>
",2/10/2020 1:15:00PM,False,"TWTQPTLH01|The Lighthouse at Patara.
TWTQPT03|Theater and Hill of Patara.
TWTQPT09|Odeon and View of Patara.
TWTQPT01|Gate of Modestus.
IFOTAMap26|We will visit Patara on Saturday, April 28 2026. You are invited to join us!
IFOP201304|Checking out the Temple of Apollo at Didyma.",
163,Turkey: Perga — visited by Paul and Barnabas (Acts 13:13),"<p>Paul and Barnabas landed near Perga on Paul&#39;s first Journey (Acts 13:13).&nbsp; We will be visiting Perga on our 18-day Tour <em>In the Footsteps of the Apostles</em> to Turkey, and Greece&mdash;including all the places pictured here!&nbsp; (April 20&ndash;May 7, 2026).&nbsp; <a href=""mailto:go2.Carl.Rasm+HLP@gmail.com?subject=Turkey%20and%20Greece%20April%2FMay%202025"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",2/18/2020 9:35:00PM,False,"TCMCPE20|The main street and monumental water fountain at Perga.
TCMCPEEA03|A well–preserved tower from the third–century B.C.—constructed 300 years before Paul and Barnabas visited the city!
TCMCPE37|One of the Nymphaeums (formal water fountains) at Perga.
TCMCPEEA01|Unique excavations of a Residential Neighborhood in eastern Perga.
TCMCPEED08|Small arena in the stadium.
IFOP201220|Exploring the Stadium at Perga (Acts 13).  You are invited to join our 18-day tour to Turkey and Greece—In the Footsteps of the Apostles.  Click on the image for details.|/page.asp?page_ID=63
IFOP201611|Our group studying the Erastus Inscription at Corinth. You are invited to join our 18-day tour to Greece and Turkey—In the Footsteps of the Apostles.  Click on the image for details.|/page.asp?page_ID=63",
164,Turkey: Priene (Acts 20:17-18),"<p>The &quot;elders&quot; of the church [in Ephesus] probably passed through Priene as they went to meet with Paul at Miletus (Acts 20: 17&ndash;18).&nbsp;</p>

<p>We will be visiting Priene on our 14-day Bible Study Tour to Turkey AND on our 33-day Bible Study Tour to Israel/Jordan, Turkey, and Greece&mdash;including all the places pictured here!&nbsp; (April 22&ndash;May 6, 2022).&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",2/24/2020 3:28:00PM,False,"TWCSPN31|The Temple of Athena and acropolis at Priene.
TWCSPNTA58|Entering the synagogue at Priene.
TWCSPNTA54|One of the streets of Priene.
TWCSPNTA50|The central square (Greek: Agora; Roman: Forum) at Priene.
TWCSPN12|The theater at Priene from the Hellenistic and Roman Periods.
TWCSPN35|A dedicatory Greek Inscription at the Temple of Athena in Priene.
TWCSPN41|Temple of the Egyptian Deities.
IFOP201206|Our ""In the Footsteps of Paul"" visiting the Athena Temple at Priene (Turkey).",
165,Images of Sardis (Revelation 3:4–10),"<p>Sardis is one of the Seven Churches addressed in the book of Revelation (3:4&ndash;10).</p>
",3/4/2020 1:19:00PM,False,"TWNASR09|The synagogue at Sardis.
TWNASR11|The ""Torah Arks"" on the Jerusalem wall of the synagogue.
TWNASR06|The gymnasium at Sardis.
TWNASRNR21|Shops in Sardis.
TWNASRNR14|A faint Menorah from the shop of Jacob at Sardis.
IFOP201304|Checking out the Temple of Apollo at Didyma.  You are invited to join us on our Following In the Footsteps of Paul Trip in October 2021.|page.asp?page_ID=50",
166,Recent Additions and UpGrades,,3/10/2020 7:49:00PM,False,"GRISPAMO02|The dining hall at the Monastery of Saint John on Patmos (Revelation 1:9).
GSPLCA04|The port at Cenchrea — Acts 18:18 and Romans 16:1-2 — Paul shaving head, home of Phoebe.
GRISPAMO03|Wall painting in the dining hall at the Monastery of Saint John on Patmos.
GSPLCN20|The port at Cenchrea — Acts 18:18 and Romans 16:1-2.
TWMRISBM30|The Blue Mosque in Istanbul.
TWNAPR03|One of the Roman Temples at Pergamum — Revelation 2:12-17.
TWNAPR01|A large well-preserved Roman Temple called the Red Basilica that is at the foot of the acropolis of Pergamum.
",
167,Easter 2020,,4/12/2020 12:21:00PM,False,"IJNTGT01|The Garden Tomb in Jerusalem.
IJNTGT08|He is not here.  He is Risen!
",
